"LNP_ID","Experiment_ID","IL_name","IL_head_name","IL_SMILES","Experiment_value"
"LNP_0010197","JL_2024","Li_A3_coupling_A6_B5","Li_A3_coupling_A6","CCCCCCCCCCCCCCCCCN(CC#CCCCCCCCCCCCCCC)CCO",-1.083308655
"LNP_0010198","JL_2024","Li_A3_coupling_A6_B6","Li_A3_coupling_A6","CCCCCCCCCCCCCCCCCN(CC#CCCCCCCCCCCCCCCC)CCO",-0.312177803
"LNP_0010199","JL_2024","Li_A3_coupling_A6_B7","Li_A3_coupling_A6","CCCCCCCCCCCCCCCCCN(CC#CCCCCCCCCCCCCCCCC)CCO",-0.596779256
"LNP_0010200","JL_2024","Li_A3_coupling_A6_B8","Li_A3_coupling_A6","CCCCCCCCCCCCCCCCCN(CC#CCCCOCCCCCCCCCCC)CCO",-0.596779256
"LNP_0010201","JL_2024","Li_A3_coupling_A6_B9","Li_A3_coupling_A6","CCCCCCCCCCCCCCCCCN(CC#CCCCOCCCCCCCCC=C)CCO",-0.596779256
"LNP_0010202","JL_2024","Li_A3_coupling_A6_B10","Li_A3_coupling_A6","CCCCCCCCCCCCCCCCCN(CC#CCCCOC/C=C\CCCCCC)CCO",0.376279539
"LNP_0010203","JL_2024","Li_A3_coupling_A6_B11","Li_A3_coupling_A6","CCCCCCCCCCCCCCCCCN(CC#CCCCOCC(CCCCCCCCCCCC)CCCCCCCCCC)CCO",-0.596779256
"LNP_0010204","JL_2024","Li_A3_coupling_A6_B12","Li_A3_coupling_A6","CCCCCCCCCCCCCCCCCN(CC#CCCCCC(=O)OCCCCCCCCCCCC)CCO",0.717064053
"LNP_0010205","JL_2024","Li_A3_coupling_A6_B13","Li_A3_coupling_A6","CCCCCCCCCCCCCCCCCN(CC#CCCCCC(=O)OCCCCCCCCC=C)CCO",1.937772953
"LNP_0010206","JL_2024","Li_A3_coupling_A6_B14","Li_A3_coupling_A6","CCCCCCCCCCCCCCCCCN(CC#CCCCCC(=O)OCCCCCCCCCC=C)CCO",-0.596779256
"LNP_0010207","JL_2024","Li_A3_coupling_A6_B15","Li_A3_coupling_A6","CCCCCCCCCCCCCCCCCN(CC#CCCCCC(=O)OC/C=C\CCCCC)CCO",0.282552045
"LNP_0010208","JL_2024","Li_A3_coupling_A6_B16","Li_A3_coupling_A6","CCCCCCCCCCCCCCCCCN(CC#CCCCCC(=O)OCC(CCCCCCCCCCCC)CCCCCCCCCC)CCO",-1.083308655
"LNP_0010209","JL_2024","Li_A3_coupling_A6_B17","Li_A3_coupling_A6","CCCCCCCCCCCCCCCCCN(CC#CCCCCC(=O)N(CCCCCCC)CCCCCCC)CCO",1.469962359
"LNP_0010210","JL_2024","Li_A3_coupling_A6_B18","Li_A3_coupling_A6","CCCCCCCCCCCCCCCCCN(CC#CCCCCC(=O)N(CCCCCCCC)CCCCCCCC)CCO",1.304037873
"LNP_0010211","JL_2024","Li_A3_coupling_A6_B19","Li_A3_coupling_A6","CCCCCCCCCCCCCCCCCN(CC#CCCCCC(=O)N(CCCCCCCCCCC)CCCCCCCCCCC)CCO",-0.312177803
"LNP_0010212","JL_2024","Li_A3_coupling_A6_B20","Li_A3_coupling_A6","CCCCCCCCCCCCCCCCCN(CC#CCCCCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC)CCO",-0.312177803
"LNP_0010213","JL_2024","Li_A3_coupling_A6_B21","Li_A3_coupling_A6","CCCCCCCCCCCCCCCCCN(CC#CCCCC(=O)N(CCCCCCCC)CCCCCCCC)CCO",0.862808938
"LNP_0010214","JL_2024","Li_A3_coupling_A7_B1","Li_A3_coupling_A7","CCCCCCCCCCCCCCCCCCN(CC#CCCCCCCCCCC)CCO",0.817508475
"LNP_0010215","JL_2024","Li_A3_coupling_A7_B2","Li_A3_coupling_A7","CCCCCCCCCCCCCCCCCCN(CC#CCCCCCCCCCCC)CCO",-0.596779256
"LNP_0010216","JL_2024","Li_A3_coupling_A7_B3","Li_A3_coupling_A7","CCCCCCCCCCCCCCCCCCN(CC#CCCCCCCCCCCCC)CCO",-0.596779256
